,UTCtimestamps,timestamp,open,high,low,close,volume,vwap
537,1.38345E+12,2013-11-03 00:00:00-04:00,24.32,24.4,23.77,24.09,132147564,24.10768
538,1.38406E+12,2013-11-10 00:00:00-05:00,24.04,24.62,23.93,24.52,123107727,24.3841
539,1.38466E+12,2013-11-17 00:00:00-05:00,24.61,25.29,23.84,23.87,191830157,24.49912
540,1.38527E+12,2013-11-24 00:00:00-05:00,24.02,24.02,23.5,23.84,116218775,23.72617
541,1.38587E+12,2013-12-01 00:00:00-05:00,24,25.25,23.4,24.82,203539876,24.09943
542,1.38587E+12,2013-12-01 00:00:00-05:00,24,25.25,23.4,24.82,203539876,24.09943
543,1.38648E+12,2013-12-08 00:00:00-05:00,24.8401,25.08,24.155,24.29,114381547,24.64729
544,1.38708E+12,2013-12-15 00:00:00-05:00,24.33,25.35,24.33,25.055,183178005,24.93289
545,1.38769E+12,2013-12-22 00:00:00-05:00,25.27,25.8,25.18,25.6,70210012,25.48634
546,1.38829E+12,2013-12-29 00:00:00-05:00,25.67,26.04,25.47,25.78,102246152,25.78503
547,1.3889E+12,2014-01-05 00:00:00-05:00,25.77,25.85,25.25,25.53,132711200,25.5141
548,1.3895E+12,2014-01-12 00:00:00-05:00,25.63,27.1183,25.25,25.85,334837646,26.09349
549,1.39011E+12,2014-01-19 00:00:00-05:00,25.79,25.8,24.79,24.81,166542280,25.21962
550,1.39071E+12,2014-01-26 00:00:00-05:00,24.77,25.045,24.4,24.54,145730399,24.74899
551,1.39132E+12,2014-02-02 00:00:00-05:00,24.5,24.51,23.5,24.205,195236065,23.92528
552,1.39192E+12,2014-02-09 00:00:00-05:00,24.11,24.76,24.06,24.755,111959327,24.49038
553,1.39253E+12,2014-02-16 00:00:00-05:00,24.67,24.96,24.35,24.42,94341080,24.63444
554,1.39313E+12,2014-02-23 00:00:00-05:00,24.51,24.98,24.41,24.76,109957793,24.70195
555,1.39374E+12,2014-03-02 00:00:00-05:00,24.55,24.8501,24.3,24.64,118337694,24.56774
556,1.39434E+12,2014-03-09 00:00:00-05:00,24.6098,24.995,24.4,24.5,120950407,24.6904
557,1.39494E+12,2014-03-16 00:00:00-04:00,24.64,25.68,24.49,25.17,172952178,25.14009
558,1.39555E+12,2014-03-23 00:00:00-04:00,25.21,25.81,24.92,25.62,145805402,25.40735
559,1.39615E+12,2014-03-30 00:00:00-04:00,25.65,26.73,25.62,26.16,162079842,26.11083
560,1.39676E+12,2014-04-06 00:00:00-04:00,26.3,27.09,26.17,26.1799,217599598,26.66231
561,1.39736E+12,2014-04-13 00:00:00-04:00,26.31,27.24,26.14,27.04,169176375,26.79787
562,1.39797E+12,2014-04-20 00:00:00-04:00,27.05,27.05,26.185,26.26,134293466,26.69828
563,1.39857E+12,2014-04-27 00:00:00-04:00,26.17,26.7,26.01,26.41,125473895,26.4497
564,1.39918E+12,2014-05-04 00:00:00-04:00,26.16,26.53,25.99,26.3,111743389,26.28074
565,1.39978E+12,2014-05-11 00:00:00-04:00,26.41,26.54,25.74,25.82,120714975,26.2007
566,1.40039E+12,2014-05-18 00:00:00-04:00,25.75,26.3,25.75,26.289,96800197,26.08685
567,1.40099E+12,2014-05-25 00:00:00-04:00,26.33,27.32,26.18,27.32,118283095,26.94824
568,1.4016E+12,2014-06-01 00:00:00-04:00,27.31,28.21,27.12,28.17,136477323,27.64676
569,1.4022E+12,2014-06-08 00:00:00-04:00,28.1,30.06,27.72,29.87,255349972,28.93141
570,1.4028E+12,2014-06-15 00:00:00-04:00,29.72,30.2,29.67,30.2,166258469,29.98672
571,1.40341E+12,2014-06-22 00:00:00-04:00,30.1,31,29.85,30.93,181727267,30.66016
572,1.40401E+12,2014-06-29 00:00:00-04:00,30.87,31.3599,30.66,31.14,87071506,30.97568
573,1.40462E+12,2014-07-06 00:00:00-04:00,31.09,31.45,30.44,31.25,140665948,30.9751
574,1.40522E+12,2014-07-13 00:00:00-04:00,31.41,34.74,31.16,33.7,334682991,33.33389
575,1.40583E+12,2014-07-20 00:00:00-04:00,33.55,34.83,33.54,34.25,165890567,34.32597
576,1.40643E+12,2014-07-27 00:00:00-04:00,34.23,34.57,33.61,33.745,158812060,34.06675
577,1.40704E+12,2014-08-03 00:00:00-04:00,33.79,34.09,32.39,32.6,168336285,33.05014
578,1.40764E+12,2014-08-10 00:00:00-04:00,32.82,34.23,32.68,34.17,142824120,33.58208
579,1.40825E+12,2014-08-17 00:00:00-04:00,34.26,35.2,33.975,34.94,142022307,34.61852
580,1.40885E+12,2014-08-24 00:00:00-04:00,35.09,35.15,34.61,34.92,106662328,34.79775
581,1.40946E+12,2014-08-31 00:00:00-04:00,34.76,35.12,34.431,35,107240015,34.7531
582,1.41006E+12,2014-09-07 00:00:00-04:00,34.96,35.56,34.5,34.62,115851755,34.95202
583,1.41067E+12,2014-09-14 00:00:00-04:00,34.71,35.22,34.23,34.82,140271353,34.89368
584,1.41127E+12,2014-09-21 00:00:00-04:00,34.78,35.03,33.63,34.26,130497087,34.40756
585,1.41188E+12,2014-09-28 00:00:00-04:00,34.06,35,33.26,34.03,158119724,34.28412
586,1.41248E+12,2014-10-05 00:00:00-04:00,34.15,34.48,30.5,31.91,194366251,33.1371
587,1.41309E+12,2014-10-12 00:00:00-04:00,31.72,32.665,29.65,31.38,288379648,31.4468
588,1.41369E+12,2014-10-19 00:00:00-04:00,31.04,33.33,30.9,33.18,140600230,32.36215
589,1.4143E+12,2014-10-26 00:00:00-04:00,33.08,34.01,32.4,34.01,177516096,33.35416
590,1.4149E+12,2014-11-02 00:00:00-04:00,33.81,34.78,33.19,33.58,150950102,33.99167
591,1.41551E+12,2014-11-09 00:00:00-05:00,33.43,33.97,33,33.95,117748442,33.47954
592,1.41611E+12,2014-11-16 00:00:00-05:00,33.82,36.46,33.76,35.59,188274812,35.18511
593,1.41672E+12,2014-11-23 00:00:00-05:00,35.89,37.69,35.84,37.25,105604719,36.5724
594,1.41732E+12,2014-11-30 00:00:00-05:00,37.21,37.9,36.9,37.67,133714479,37.43799
595,1.41732E+12,2014-11-30 00:00:00-05:00,37.21,37.9,36.9,37.67,133714479,37.43799
596,1.41793E+12,2014-12-07 00:00:00-05:00,37.46,37.73,36.22,36.225,138534619,36.79202
597,1.41853E+12,2014-12-14 00:00:00-05:00,36.39,37.16,35.33,36.37,202233819,36.3462
598,1.41914E+12,2014-12-21 00:00:00-05:00,36.39,37.7418,36.39,37.55,77530299,37.35254
599,1.41974E+12,2014-12-28 00:00:00-05:00,37.45,37.52,36.11,36.36,71416627,36.74395
600,1.42035E+12,2015-01-04 00:00:00-05:00,36.2,37.11,35.26,36.76,145973615,36.20202
601,1.42095E+12,2015-01-11 00:00:00-05:00,36.9,37.489,35.51,36.45,205122490,36.41255
602,1.42156E+12,2015-01-18 00:00:00-05:00,36.1,37.03,35.565,36.445,122608971,36.41437
603,1.42216E+12,2015-01-25 00:00:00-05:00,36.185,36.3,33,33.04,192581080,34.21886
604,1.42277E+12,2015-02-01 00:00:00-05:00,33.06,34.05,32.65,33.295,149658716,33.50752
605,1.42337E+12,2015-02-08 00:00:00-05:00,33,34.365,32.67,34.36,105197705,33.56822
606,1.42398E+12,2015-02-15 00:00:00-05:00,34.4,34.75,33.91,34.41,71340147,34.39415
607,1.42458E+12,2015-02-22 00:00:00-05:00,34.4,34.5,33.21,33.25,130212950,33.79711
608,1.42519E+12,2015-03-01 00:00:00-05:00,33.29,34.5,33.08,33.19,129338073,33.80465
609,1.42579E+12,2015-03-08 00:00:00-05:00,33.2,33.27,30.36,30.93,288370699,31.56837
610,1.42639E+12,2015-03-15 00:00:00-04:00,30.93,31.62,30.3,31.31,194305380,30.92488
611,1.427E+12,2015-03-22 00:00:00-04:00,31.29,33,29.31,32,215158418,30.77893
612,1.4276E+12,2015-03-29 00:00:00-04:00,31.66,32.1,30.65,30.81,135931716,31.31129
613,1.42821E+12,2015-04-05 00:00:00-04:00,30.81,31.94,30.45,31.93,125251926,31.35332
614,1.42881E+12,2015-04-12 00:00:00-04:00,31.81,32.99,31.27,32.47,183822061,32.3328
615,1.42942E+12,2015-04-19 00:00:00-04:00,32.61,32.97,32.01,32.08,107352423,32.38611
616,1.43002E+12,2015-04-26 00:00:00-04:00,32.08,33.49,32.08,33.42,126362573,32.74275
617,1.43063E+12,2015-05-03 00:00:00-04:00,33.27,33.5,31.93,32.8,131563450,32.64186
618,1.43123E+12,2015-05-10 00:00:00-04:00,32.68,33.13,32,32.99,101608252,32.64876
619,1.43184E+12,2015-05-17 00:00:00-04:00,32.98,33.56,32.85,33.45,109031223,33.30211
620,1.43244E+12,2015-05-24 00:00:00-04:00,33.27,34.75,32.84,34.46,129378356,33.85358
621,1.43304E+12,2015-05-31 00:00:00-04:00,34.37,34.59,31.83,31.84,182763902,33.01669
622,1.43365E+12,2015-06-07 00:00:00-04:00,31.81,32.155,31.15,31.32,161408510,31.60485
623,1.43425E+12,2015-06-14 00:00:00-04:00,31.12,32.57,30.94,32.07,138353391,31.91366
624,1.43486E+12,2015-06-21 00:00:00-04:00,32.26,32.385,30.76,31.02,149818701,31.67626
625,1.43546E+12,2015-06-28 00:00:00-04:00,30.7,30.98,30.01,30.555,123890797,30.45396
626,1.43607E+12,2015-07-05 00:00:00-04:00,30.24,30.45,28.82,29.17,199869167,29.47257
627,1.43667E+12,2015-07-12 00:00:00-04:00,29.27,30.48,29.1,29.47,238806978,29.71587
628,1.43728E+12,2015-07-19 00:00:00-04:00,29.62,29.62,28.06,28.06,180786984,28.75125
629,1.43788E+12,2015-07-26 00:00:00-04:00,28.07,29.45,27.62,28.95,155554870,28.73964
630,1.43849E+12,2015-08-02 00:00:00-04:00,29,29.39,28.69,28.88,129142351,29.01035
631,1.43909E+12,2015-08-09 00:00:00-04:00,29.07,29.68,28.66,29.02,113330335,29.18759
632,1.4397E+12,2015-08-16 00:00:00-04:00,28.83,29.2,26.56,26.56,149477966,27.94592
633,1.4403E+12,2015-08-23 00:00:00-04:00,25.2,28.61,24.87,28.42,272086620,26.95267
634,1.44091E+12,2015-08-30 00:00:00-04:00,28.33,29.42,27.66,28.52,188948059,28.53686
635,1.44151E+12,2015-09-06 00:00:00-04:00,28.98,30.12,28.895,29.47,105561712,29.3993
636,1.44212E+12,2015-09-13 00:00:00-04:00,29.47,30.2,28.805,29.02,170340536,29.46163
637,1.44272E+12,2015-09-20 00:00:00-04:00,29.09,29.335,27.87,28.81,140924223,28.71839
638,1.44333E+12,2015-09-27 00:00:00-04:00,28.68,30.525,28.64,30.51,175246541,29.56964
639,1.44393E+12,2015-10-04 00:00:00-04:00,30.73,32.6,30.56,32.14,159265149,31.82656
640,1.44454E+12,2015-10-11 00:00:00-04:00,32.16,33.2,30.85,33.04,197344541,32.30992
641,1.44514E+12,2015-10-18 00:00:00-04:00,32.88,35.03,32.87,34.9,176410652,34.00187
642,1.44575E+12,2015-10-25 00:00:00-04:00,34.77,34.96,33.77,33.86,113204417,34.3205
643,1.44635E+12,2015-11-01 00:00:00-04:00,33.73,34.41,33.41,33.84,100859890,33.99871
644,1.44696E+12,2015-11-08 00:00:00-05:00,33.6,33.83,31.96,32.11,113423700,32.83355
645,1.44756E+12,2015-11-15 00:00:00-05:00,32.09,35.29,31.93,34.66,157557296,33.54611
646,1.44817E+12,2015-11-22 00:00:00-05:00,34.66,34.85,33.9,34.46,66126159,34.44072
647,1.44877E+12,2015-11-29 00:00:00-05:00,34.55,35.41,34,34.935,119065926,34.74632
648,1.44877E+12,2015-11-29 00:00:00-05:00,34.55,35.41,34,34.935,119065926,34.74632
649,1.44938E+12,2015-12-06 00:00:00-05:00,34.79,35.22,34.2,34.27,92052981,34.75054
650,1.44998E+12,2015-12-13 00:00:00-05:00,34.38,35.47,33.86,33.865,133451969,34.67263
651,1.45059E+12,2015-12-20 00:00:00-05:00,34.11,35.26,33.815,34.98,54848776,34.59017
652,1.45119E+12,2015-12-27 00:00:00-05:00,34.95,35.59,34.44,34.45,49941446,34.9908
653,1.4518E+12,2016-01-03 00:00:00-05:00,33.88,34.01,31.43,31.51,137717316,32.81252
654,1.4524E+12,2016-01-10 00:00:00-05:00,31.81,32.93,29.45,29.76,215867897,31.46001
655,1.45301E+12,2016-01-17 00:00:00-05:00,29.98,30.24,29.21,29.925,123847551,29.70601
656,1.45361E+12,2016-01-24 00:00:00-05:00,29.99,31.03,29.57,31.02,137917356,30.12697
657,1.45422E+12,2016-01-31 00:00:00-05:00,30.72,31.12,28.52,29.04,145884839,29.58168
658,1.45482E+12,2016-02-07 00:00:00-05:00,28.74,29.145,27.68,28.64,127045546,28.49399
659,1.45543E+12,2016-02-14 00:00:00-05:00,28.75,29.76,28.36,28.71,121076914,29.08253
660,1.45603E+12,2016-02-21 00:00:00-05:00,29.11,30.08,28.375,29.8,109598612,29.23146
661,1.45664E+12,2016-02-28 00:00:00-05:00,29.72,31.35,29.58,30.63,118167136,30.37367
662,1.45724E+12,2016-03-06 00:00:00-05:00,30.59,31.79,30.38,31.76,105088460,31.03744
663,1.45785E+12,2016-03-13 00:00:00-05:00,31.66,32.69,31.06,32.68,133464277,31.95234
664,1.45845E+12,2016-03-20 00:00:00-04:00,32.23,32.47,31.7001,31.88,76938547,32.14364
665,1.45905E+12,2016-03-27 00:00:00-04:00,31.87,32.75,31.62,32.45,79273916,32.32977
666,1.45966E+12,2016-04-03 00:00:00-04:00,32.2,32.38,31.35,31.63,98172360,31.81203
667,1.46026E+12,2016-04-10 00:00:00-04:00,31.9,32.34,31.38,31.46,106853550,31.82803
668,1.46087E+12,2016-04-17 00:00:00-04:00,31.43,32.26,31.22,31.64,170872697,31.73237
669,1.46147E+12,2016-04-24 00:00:00-04:00,31.36,31.8,30.1,30.28,121888130,31.09176
670,1.46208E+12,2016-05-01 00:00:00-04:00,30.45,30.69,29.52,30.04,114490227,30.09266
671,1.46268E+12,2016-05-08 00:00:00-04:00,30.08,30.245,29.57,29.91,90482609,29.94895
672,1.46328E+12,2016-05-15 00:00:00-04:00,29.9,30.57,29.5,30.15,114524043,30.06272
673,1.46389E+12,2016-05-22 00:00:00-04:00,30.23,31.65,30.13,31.57,89038566,31.06344
674,1.46449E+12,2016-05-29 00:00:00-04:00,31.51,31.76,31.31,31.62,70711416,31.58331
675,1.4651E+12,2016-06-05 00:00:00-04:00,31.64,32.24,31.58,32.04,94236658,31.91289
676,1.4657E+12,2016-06-12 00:00:00-04:00,32.05,32.5,31.22,31.76,111138094,31.86254
677,1.46631E+12,2016-06-19 00:00:00-04:00,32.07,33,31.4,31.55,115885522,32.21293
678,1.46691E+12,2016-06-26 00:00:00-04:00,31.41,32.885,30.44,32.75,133532448,31.71162
679,1.46752E+12,2016-07-03 00:00:00-04:00,32.5,34,32.38,34,90638723,33.18
680,1.46812E+12,2016-07-10 00:00:00-04:00,34.04,35.3,34.04,35.07,129963914,34.90029
681,1.46873E+12,2016-07-17 00:00:00-04:00,35.18,35.93,33.86,34.66,179479038,34.73596
682,1.46933E+12,2016-07-24 00:00:00-04:00,34.62,35.28,34.52,34.86,113362505,34.84024
683,1.46994E+12,2016-07-31 00:00:00-04:00,34.82,35.13,33.99,34.98,93679353,34.59328
684,1.47054E+12,2016-08-07 00:00:00-04:00,34.9,35.17,34.44,34.57,83727336,34.74864
685,1.47115E+12,2016-08-14 00:00:00-04:00,34.7,35.27,34.63,35.24,85976457,35.00234
686,1.47175E+12,2016-08-21 00:00:00-04:00,35.2,35.69,34.896,35.26,76498901,35.29506
687,1.47236E+12,2016-08-28 00:00:00-04:00,35.48,36.33,35.15,36.08,86662717,35.7978
688,1.47296E+12,2016-09-04 00:00:00-04:00,36.38,36.65,35.44,35.44,90547546,36.23354
689,1.47357E+12,2016-09-11 00:00:00-04:00,35.19,38.05,35.064,37.67,159498270,36.68195
690,1.47417E+12,2016-09-18 00:00:00-04:00,37.69,38.02,36.8601,37.19,111638190,37.32412
691,1.47478E+12,2016-09-25 00:00:00-04:00,36.92,37.92,36.6,37.75,108885396,37.22709
692,1.47538E+12,2016-10-02 00:00:00-04:00,37.69,38.31,37.33,38.1,83041464,37.88426
693,1.47599E+12,2016-10-09 00:00:00-04:00,38.25,38.36,36.46,37.45,92718604,37.32979
694,1.47659E+12,2016-10-16 00:00:00-04:00,37.55,38.05,34.81,35.15,180380138,36.12727
695,1.4772E+12,2016-10-23 00:00:00-04:00,35.43,35.49,34.71,34.74,96293770,35.02433
696,1.4778E+12,2016-10-30 00:00:00-04:00,34.92,35.16,33.42,33.61,107288010,34.39524
697,1.4784E+12,2016-11-06 00:00:00-04:00,34.24,34.95,33.67,34.61,111044406,34.56125
698,1.47901E+12,2016-11-13 00:00:00-05:00,34.56,35.29,34.2,34.95,94355877,34.76591
699,1.47962E+12,2016-11-20 00:00:00-05:00,35.1,35.52,34.84,35.44,58803427,35.25367
700,1.48022E+12,2016-11-27 00:00:00-05:00,35.43,35.66,33.56,34.16,111257379,34.66875
701,1.48022E+12,2016-11-27 00:00:00-05:00,35.43,35.66,33.56,34.16,111257379,34.66875
702,1.48083E+12,2016-12-04 00:00:00-05:00,34.31,36.03,33.965,35.76,87728410,35.1629
703,1.48143E+12,2016-12-11 00:00:00-05:00,35.78,37.16,35.67,36.31,150513149,36.51005
704,1.48204E+12,2016-12-18 00:00:00-05:00,36.34,37.345,36.27,36.97,68700884,36.96959
705,1.48264E+12,2016-12-25 00:00:00-05:00,36.91,37.33,36.2,36.27,47818272,36.64328
706,1.48325E+12,2017-01-01 00:00:00-05:00,36.61,36.93,36.19,36.48,65206445,36.49181
707,1.48385E+12,2017-01-08 00:00:00-05:00,36.48,37,36.32,36.79,93242795,36.71284
708,1.48446E+12,2017-01-15 00:00:00-05:00,36.67,37.03,36.51,36.94,73183112,36.77116
709,1.48506E+12,2017-01-22 00:00:00-05:00,37.07,38.45,36.55,37.98,173764158,37.60372
710,1.48567E+12,2017-01-29 00:00:00-05:00,37.74,37.84,36.02,36.52,132349525,36.75647
711,1.48627E+12,2017-02-05 00:00:00-05:00,36.51,36.65,34.84,35.34,152490575,35.85588
712,1.48688E+12,2017-02-12 00:00:00-05:00,35.57,36.56,35.34,36.48,112594891,35.95847
713,1.48748E+12,2017-02-19 00:00:00-05:00,36.53,36.65,35.79,36.53,91852958,36.21468
714,1.48809E+12,2017-02-26 00:00:00-05:00,36.42,36.68,35.44,35.9,114271112,35.98563
715,1.48869E+12,2017-03-05 00:00:00-05:00,35.79,36.295,35.385,35.91,117732907,35.73079
716,1.48929E+12,2017-03-12 00:00:00-05:00,35.85,36.04,34.66,35.27,160560817,35.13273
717,1.4899E+12,2017-03-19 00:00:00-04:00,35.37,35.73,35,35.16,102109631,35.29372
718,1.4905E+12,2017-03-26 00:00:00-04:00,35.07,36.25,34.94,36.07,90464360,35.66895
719,1.49111E+12,2017-04-02 00:00:00-04:00,36.19,36.76,35.985,36.03,109274947,36.2637
720,1.49171E+12,2017-04-09 00:00:00-04:00,36.02,36.09,35.21,35.25,77739336,35.63962
721,1.49232E+12,2017-04-16 00:00:00-04:00,35.44,36.42,35.295,36.32,84835206,35.97986
722,1.49292E+12,2017-04-23 00:00:00-04:00,36.67,37.5,35.88,36.15,172272756,36.6689
723,1.49352E+12,2017-04-30 00:00:00-04:00,36.11,37.17,35.94,36.82,117235222,36.70642
724,1.49413E+12,2017-05-07 00:00:00-04:00,36.73,36.85,35.4,35.53,101852945,36.04288
725,1.49473E+12,2017-05-14 00:00:00-04:00,35.535,35.9896,35.02,35.4,106575603,35.46431
726,1.49534E+12,2017-05-21 00:00:00-04:00,35.48,36.39,35.38,36.26,76696092,36.00388
727,1.49594E+12,2017-05-28 00:00:00-04:00,36.27,36.44,35.8,36.32,67407146,36.12776
728,1.49655E+12,2017-06-04 00:00:00-04:00,36.3,36.57,35.31,35.71,97774828,36.14072
729,1.49715E+12,2017-06-11 00:00:00-04:00,35.59,36.05,35.01,35.21,119398344,35.51942
730,1.49776E+12,2017-06-18 00:00:00-04:00,35.61,35.61,34.09,34.19,123974348,34.64537
731,1.49836E+12,2017-06-25 00:00:00-04:00,34.26,34.51,33.34,33.74,121521425,33.89705
732,1.49897E+12,2017-07-02 00:00:00-04:00,33.51,34.43,33.43,33.88,81725346,33.9062
733,1.49957E+12,2017-07-09 00:00:00-04:00,33.25,34.71,33.23,34.68,110786865,33.97756
734,1.50018E+12,2017-07-16 00:00:00-04:00,34.74,34.84,34.25,34.73,92194691,34.57237
735,1.50078E+12,2017-07-23 00:00:00-04:00,34.73,35.86,34.38,35.31,129096614,34.96105
736,1.50139E+12,2017-07-30 00:00:00-04:00,35.47,36.67,35.32,36.3,147903164,36.14349
737,1.50199E+12,2017-08-06 00:00:00-04:00,36.39,36.7,35.79,35.87,105754379,36.33377
738,1.5026E+12,2017-08-13 00:00:00-04:00,36.12,36.47,34.99,35.01,97946371,35.73435
739,1.5032E+12,2017-08-20 00:00:00-04:00,35.09,35.28,34.38,34.67,101267917,34.77243
740,1.50381E+12,2017-08-27 00:00:00-04:00,34.78,35.39,34.455,35.09,84310295,34.84154
741,1.50441E+12,2017-09-03 00:00:00-04:00,35.02,35.95,34.93,35.19,77799127,35.41956
742,1.50502E+12,2017-09-10 00:00:00-04:00,35.49,37.08,35.14,37,106727272,36.37857
743,1.50562E+12,2017-09-17 00:00:00-04:00,37,37.33,36.655,37.18,111787747,37.10401
744,1.50623E+12,2017-09-24 00:00:00-04:00,37.05,38.15,36.85,38.08,123299368,37.48991
745,1.50683E+12,2017-10-01 00:00:00-04:00,38.12,39.89,38.08,39.63,136363344,39.22866
746,1.50744E+12,2017-10-08 00:00:00-04:00,39.68,39.95,38.98,39.67,114255115,39.46314
747,1.50804E+12,2017-10-15 00:00:00-04:00,39.71,40.45,39.37,40.43,87004884,39.99784
748,1.50864E+12,2017-10-22 00:00:00-04:00,40.55,45,40.395,44.4,200606738,42.33288
749,1.50925E+12,2017-10-29 00:00:00-04:00,44.48,47.3,43.88,46.34,226876522,45.80362
750,1.50985E+12,2017-11-05 00:00:00-04:00,46.6,47.09,45.38,45.58,129727813,46.29984
751,1.51046E+12,2017-11-12 00:00:00-05:00,45.26,46.07,44.62,44.63,148512822,45.4154
752,1.51107E+12,2017-11-19 00:00:00-05:00,44.73,45.22,44.43,44.75,70295176,44.79225
753,1.51167E+12,2017-11-26 00:00:00-05:00,44.42,45.2,43.53,44.68,126234622,44.52232
754,1.51167E+12,2017-11-26 00:00:00-05:00,44.42,45.2,43.53,44.68,126234622,44.52232
755,1.51228E+12,2017-12-03 00:00:00-05:00,45.02,45.3,42.67,43.35,142201643,43.63156
756,1.51288E+12,2017-12-10 00:00:00-05:00,43.28,44.84,43.015,44.56,125504627,43.71598
757,1.51349E+12,2017-12-17 00:00:00-05:00,45.15,47.64,45.04,46.7,209602409,46.59786
758,1.51409E+12,2017-12-24 00:00:00-05:00,46.28,46.49,45.95,46.16,55791862,46.17776
759,1.5147E+12,2017-12-31 00:00:00-05:00,46.38,46.9,42.69,44.74,270882902,44.62847
760,1.5153E+12,2018-01-07 00:00:00-05:00,44.27,44.84,42.44,43.24,189096103,43.54961
761,1.51591E+12,2018-01-14 00:00:00-05:00,43.55,44.89,42.885,44.82,123342539,44.06097
762,1.51651E+12,2018-01-21 00:00:00-05:00,44.8,50.15,44.79,50.08,205950911,47.21501
763,1.51712E+12,2018-01-28 00:00:00-05:00,49.6,50.85,46.1,46.15,178241953,48.59238
764,1.51772E+12,2018-02-04 00:00:00-05:00,46.35,47.26,42.04,43.95,235746507,44.48472
765,1.51833E+12,2018-02-11 00:00:00-05:00,44.15,46.59,44.04,45.56,112831140,45.15625
766,1.51893E+12,2018-02-18 00:00:00-05:00,45.46,47.79,45.39,47.73,96026713,46.56348
767,1.51953E+12,2018-02-25 00:00:00-05:00,48.2,50.9,46.96,48.98,175794797,49.08357
768,1.52014E+12,2018-03-04 00:00:00-05:00,48.57,52.3,48.041,52.19,163969835,50.78047
769,1.52074E+12,2018-03-11 00:00:00-05:00,51.86,53.78,50.5,51.17,170802844,51.67206
770,1.52135E+12,2018-03-18 00:00:00-04:00,50.74,52.17,49.36,49.36,144919516,50.93305
771,1.52195E+12,2018-03-25 00:00:00-04:00,50.74,53.25,49.01,52.08,161319933,51.22113
772,1.52256E+12,2018-04-01 00:00:00-04:00,51.69,52.04,47.29,48.79,190320745,49.36763
773,1.52316E+12,2018-04-08 00:00:00-04:00,49.16,53.2689,49.16,51.86,126089414,51.3806
774,1.52376E+12,2018-04-15 00:00:00-04:00,52.29,54.355,50.88,51.53,114581302,52.61024
775,1.52437E+12,2018-04-22 00:00:00-04:00,51.689,55.79,50.6,52.73,199417383,52.6408
776,1.52497E+12,2018-04-29 00:00:00-04:00,52.56,53.42,51,52.78,143999897,52.307
777,1.52558E+12,2018-05-06 00:00:00-04:00,52.86,55.19,52.8,54.67,95260985,53.93321
778,1.52618E+12,2018-05-13 00:00:00-04:00,54.77,55.44,53.47,53.5,100403849,54.36409
779,1.52679E+12,2018-05-20 00:00:00-04:00,54.36,55.5,53.84,55.44,103149474,54.71889
780,1.52739E+12,2018-05-27 00:00:00-04:00,55.12,57.1,54.81,57.08,111110299,55.7993
781,1.528E+12,2018-06-03 00:00:00-04:00,57.01,57.5995,54.66,55.05,125599391,56.17019
782,1.5286E+12,2018-06-10 00:00:00-04:00,54.8,55.86,54.22,55.11,134293257,55.00247
783,1.52921E+12,2018-06-17 00:00:00-04:00,54.3,54.53,51.88,52.5,173065958,52.78457
784,1.52981E+12,2018-06-24 00:00:00-04:00,51.17,51.75,48.5,49.71,174200477,49.80616
785,1.53042E+12,2018-07-01 00:00:00-04:00,49.04,51.5,48.83,51.37,86215028,50.32311
786,1.53102E+12,2018-07-08 00:00:00-04:00,51.64,52.48,51,52.22,91433031,51.87606
787,1.53163E+12,2018-07-15 00:00:00-04:00,52.15,52.32,51.01,51.91,79669230,51.76698
788,1.53223E+12,2018-07-22 00:00:00-04:00,51.77,53.3,47.48,47.68,149681228,50.21142
789,1.53284E+12,2018-07-29 00:00:00-04:00,47.63,49.78,46.43,49.63,148799105,48.41459
790,1.53344E+12,2018-08-05 00:00:00-04:00,48.77,50.6,48.3,48.85,129497577,49.4507
791,1.53405E+12,2018-08-12 00:00:00-04:00,48.92,49.24,46.33,47.1,117612078,47.63238
792,1.53465E+12,2018-08-19 00:00:00-04:00,47.05,47.89,46.19,47.66,116328777,47.06353
793,1.53526E+12,2018-08-26 00:00:00-04:00,48,48.86,47.63,48.43,76984576,48.41765
794,1.53586E+12,2018-09-02 00:00:00-04:00,48.38,48.4267,46.36,46.45,81792518,47.39074
795,1.53647E+12,2018-09-09 00:00:00-04:00,46.56,46.76,44.06,45.54,125412186,45.41634
796,1.53707E+12,2018-09-16 00:00:00-04:00,45.29,47.419,45.19,46.66,128700037,46.48547
797,1.53768E+12,2018-09-23 00:00:00-04:00,46.31,47.75,45.46,47.29,126833530,46.48352
798,1.53828E+12,2018-09-30 00:00:00-04:00,46.79,49.72,46.2,47.03,164120367,47.95362
799,1.53888E+12,2018-10-07 00:00:00-04:00,46.96,47.62,43.73,44.88,161508227,45.44637
800,1.53949E+12,2018-10-14 00:00:00-04:00,44.63,46.33,43.86,44,121236642,45.12412
801,1.54009E+12,2018-10-21 00:00:00-04:00,44.5,46.44,42.36,45.69,222196123,44.69152
802,1.5407E+12,2018-10-28 00:00:00-04:00,46.5,48.56,44.44,47.11,172171643,47.07705
803,1.5413E+12,2018-11-04 00:00:00-04:00,47.34,49.29,46.92,48.11,125847187,48.20231
804,1.54191E+12,2018-11-11 00:00:00-05:00,47.71,49.05,46.6,48.83,140613062,47.69643
805,1.54252E+12,2018-11-18 00:00:00-05:00,48.61,49.15,46.52,46.54,83978191,47.65582
